0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0.8056650161743164,-0.10830998420715332,-2.5462045669555664,1.7332849502563477,-5.222269058227539,-1.4415500164031982,4.968570232391357,-0.1696000099182129,-0.9973599910736084,3.5026817321777344,-2.614609956741333,3.1095199584960938,-19.09109878540039,6.56382942199707,-0.11734288930892944,0.837384045124054,2.6486780643463135,2.7445919513702393,2.624819755554199,-3.659600019454956,1.8222699165344238,2.267134189605713,-1.9855501651763916,3.4014999866485596,-3.8094401359558105
-4.113440036773682,-1.1354539394378662,-1.1523799896240234,-0.46727997064590454,-6.560219764709473,-0.7131699919700623,1.3443701267242432,-4.915909767150879,2.962495803833008,-0.4180319607257843,0.5132200121879578,-0.6921280026435852,-14.933378219604492,2.9613900184631348,2.7873198986053467,0.01812511682510376,1.4467518329620361,-0.11593994498252869,2.126911163330078,2.1615500450134277,-0.9637689590454102,-1.9506899118423462,2.1820199489593506,-5.495940208435059,1.4627920389175415
-5.904998302459717,6.825429916381836,-2.4432101249694824,-1.6723289489746094,-1.1096829175949097,-7.36970853805542,6.276489734649658,-9.422630310058594,4.839602947235107,0.8248950839042664,4.339339733123779,1.1453100442886353,-32.32699966430664,5.564509868621826,5.837116718292236,1.1053820848464966,6.859490394592285,-2.0871810913085938,0.7506465911865234,-6.012209892272949,0.6092224717140198,-5.362217903137207,-0.7130188345909119,-6.695807933807373,-2.2208118438720703
-0.876829981803894,3.657634735107422,-3.286220073699951,-0.20776301622390747,-1.0585600137710571,-3.026820182800293,4.171550273895264,-6.284420013427734,2.624330997467041,1.7184680700302124,2.3842198848724365,-1.5581713914871216,-18.383729934692383,2.3007400035858154,1.7286499738693237,-0.5668740272521973,2.587904930114746,-1.246993064880371,3.544602870941162,-2.7421998977661133,-1.9241098165512085,-3.719212055206299,-0.2966330051422119,-3.736110210418701,-0.569570004940033
-3.5768301486968994,1.703700065612793,2.104890823364258,1.037081003189087,-3.986409902572632,-0.7980099320411682,5.5029778480529785,-5.9870195388793945,1.4923009872436523,1.2553279399871826,1.6087441444396973,2.5969767570495605,-28.21343231201172,-1.6770100593566895,2.694037914276123,1.0065759420394897,5.129140853881836,0.6273050308227539,-0.33481985330581665,1.9784780740737915,0.658769965171814,-1.6087400913238525,4.495034217834473,-3.0216689109802246,1.0698298215866089
-5.163300037384033,2.0649948120117188,2.2009530067443848,-5.026914119720459,-6.32436990737915,-2.6516051292419434,5.164602756500244,-3.7149901390075684,7.028347492218018,4.802240371704102,2.3492488861083984,-0.260547399520874,-29.577030181884766,7.291928291320801,5.872699737548828,-2.258979082107544,-0.6098330020904541,2.0719099044799805,-0.3909522294998169,0.034587010741233826,-0.9947401285171509,-6.332200050354004,5.203829765319824,-9.038849830627441,0.22756898403167725
-6.702010154724121,1.140880823135376,-1.282688021659851,-2.0647900104522705,-2.68575119972229,2.8391599655151367,8.359169960021973,-7.868780136108398,6.683993816375732,3.0372931957244873,-0.6064030528068542,-2.124722957611084,-34.41219711303711,7.603031635284424,8.772619247436523,0.5417388081550598,1.4773579835891724,1.6282000541687012,1.5460734367370605,-0.31766313314437866,-3.2002882957458496,-4.557997703552246,7.305524826049805,-6.673112869262695,1.0897871255874634
-2.764890193939209,-0.45329999923706055,2.625127077102661,-0.1949940025806427,-1.1567001342773438,1.3008099794387817,3.2780699729919434,-0.9432399272918701,2.8209850788116455,-2.099514961242676,1.501579999923706,0.9210699796676636,-20.332698822021484,0.06093999743461609,1.4735510349273682,-2.0300450325012207,0.8320920467376709,-0.5685199499130249,-0.9992859363555908,1.3354699611663818,-1.5993709564208984,-0.02638399600982666,2.1185500621795654,-1.4325320720672607,0.8939889669418335
-3.3545098304748535,2.3862998485565186,0.12798994779586792,-1.1903419494628906,0.7795450687408447,-1.2399601936340332,4.508650302886963,-6.061830520629883,5.142729759216309,2.7649881839752197,0.39076587557792664,0.6332070231437683,-19.113500595092773,5.362709999084473,4.860960006713867,0.9550150036811829,2.120105028152466,0.9358559250831604,0.4831600785255432,-2.947080135345459,-1.5128123760223389,-4.370490074157715,1.55253005027771,-5.390470504760742,0.3693000078201294
-1.7874000072479248,0.9662419557571411,0.3449450135231018,-1.1541930437088013,-2.026479959487915,0.9202530384063721,4.403599739074707,-1.5900899171829224,1.407170057296753,1.2396419048309326,-0.6713200211524963,0.40158605575561523,-13.02139949798584,2.8365259170532227,1.9683499336242676,0.34642601013183594,-0.2748650014400482,-0.2911900281906128,1.0728199481964111,-2.8458800315856934,0.08586998283863068,-0.7341299653053284,1.343709945678711,-2.0984199047088623,0.19054999947547913
-0.10359999537467957,2.159590005874634,1.5339897871017456,-0.8905500173568726,-1.1216013431549072,0.612712025642395,7.357640266418457,-2.8218209743499756,-1.9944627285003662,1.7681899070739746,-0.16121596097946167,2.4801998138427734,-23.449600219726562,4.205100059509277,0.9844880104064941,0.4500100016593933,0.5354500412940979,-1.2119899988174438,1.194288969039917,-2.559295892715454,-0.8524099588394165,1.6741180419921875,3.5613532066345215,-3.045210123062134,-0.7530250549316406
1.2788299322128296,7.030272006988525,7.8798394203186035,-9.728830337524414,-9.605502128601074,-0.872552752494812,11.502182006835938,0.29535090923309326,7.416910648345947,5.585040092468262,-13.434016227722168,-2.7261500358581543,-54.4375,3.3630118370056152,5.508501052856445,-0.4468342065811157,2.295900344848633,-6.2534565925598145,-4.151827812194824,-4.589189052581787,-2.7317826747894287,3.910860061645508,6.270925998687744,-0.7893562316894531,2.1684746742248535
-3.442160129547119,3.4081053733825684,1.0159380435943604,-4.495089530944824,-5.601551532745361,1.155210018157959,6.453819751739502,-6.299580097198486,-0.6519418954849243,1.472118854522705,-3.3995819091796875,0.8540533185005188,-21.938779830932617,4.30461311340332,4.516569137573242,-2.85497784614563,-0.1574370265007019,-3.490321159362793,2.2616500854492188,-1.326617956161499,-2.4682199954986572,-1.99136221408844,4.277309894561768,-3.5863699913024902,0.09044502675533295
-2.5109899044036865,0.012139976024627686,1.6595200300216675,-3.7781801223754883,-2.434379816055298,-7.368060111999512,3.553309917449951,-0.09854990243911743,2.661330223083496,2.9367032051086426,-0.004119992256164551,-3.6834797859191895,-8.718999862670898,6.211719989776611,1.2741539478302002,1.9565070867538452,3.9034600257873535,-0.5816949605941772,0.12947651743888855,-3.0142598152160645,-4.273240089416504,0.25416994094848633,-1.2680599689483643,0.22160005569458008,-1.354759931564331
